benchmark_set,qid,hop_count,gold_documents_count,gold_chunks_count,gold_spans_count,spans_verbatim_verified,references_doc034,references_doc086,contamination_flag,question_excerpt
holdout2,H2_003,1,1,1,1,True,False,False,CLEAN,根据《血吸虫病防治条例》，县级以上人民政府农业或者兽医主管部门在血吸虫病重点防治地区应当引导和扶持养殖结构的调整，推行对牛、羊、猪等家畜的什么措施？
holdout2,H2_004,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国疫苗管理法》，生产、销售的疫苗属于假药，或者生产、销售的疫苗属于劣药且情节严重的，对法定代表人、主要负责人、直接负责的主管人员和关键岗位人员以及其他责任人员，除没收违法行为发生期间
holdout2,H2_005,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国中医药法》，医疗机构委托配制中药制剂时，应当向哪个部门备案？
holdout2,H2_006,1,1,1,1,True,False,False,CLEAN,根据《医疗机构管理条例实施细则》，医疗美容的定义是什么？
holdout2,H2_007,1,1,1,1,True,False,False,CLEAN,根据《护士条例》，申请护士执业注册的，应当向哪个部门提出申请？
holdout2,H2_008,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国食品安全法》，生产保健食品、特殊医学用途配方食品、婴幼儿配方食品和其他专供特定人群的主辅食品的企业，应当向所在地哪一级人民政府食品安全监督管理部门提交自查报告？
holdout2,H2_009,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国中医药法》，县级以上人民政府及其有关部门制定基本医疗保险支付政策、药物政策等医药卫生政策时，应当有什么部门参加？
holdout2,H2_010,1,1,1,1,True,False,False,CLEAN,根据《麻醉药品和精神药品管理条例》，发生麻醉药品和精神药品被盗、被抢、丢失案件的单位，违反本条例的规定未采取必要的控制措施或者未依照本条例的规定报告的，情节严重的，应处以何种罚款？
holdout2,H2_011,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国生物安全法》，病原微生物实验室对使用后的实验动物应当采取哪些管理措施？
holdout2,H2_012,1,1,1,1,True,False,False,CLEAN,根据《麻醉药品和精神药品管理条例》，依法取得麻醉药品药用原植物种植或者麻醉药品和精神药品实验研究、生产、经营、使用、运输等资格的单位，倒卖、转让、出租、出借、涂改其麻醉药品和精神药品许可证明文件的，由
holdout2,H2_013,1,1,1,1,True,False,False,CLEAN,根据《计划生育技术服务管理条例》，买卖、出借、出租或者涂改、伪造计划生育技术服务执业许可证明文件的，违法所得3000元以上的，应如何处罚？
holdout2,H2_014,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国食品安全法》，网络食品交易第三方平台提供者发现入网食品经营者有违反本法规定行为时，应当采取哪些措施？
holdout2,H2_015,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国传染病防治法》，饮用水供水单位供应的饮用水不符合国家卫生标准和卫生规范，导致或者可能导致传染病传播、流行的，由哪个部门责令限期改正，没收违法所得，可以并处多少罚款？
holdout2,H2_016,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国基本医疗卫生与健康促进法》，社会力量举办的非营利性医疗卫生机构在税收、财政补助、用地、用水、用电、用气、用热等方面享受什么政策？
holdout2,H2_017,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国中医药法》，县级以上人民政府中医药主管部门应当将哪些事项作为对中医药服务监督检查的重点？
holdout2,H2_018,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国职业病防治法》，发现危及劳动者生命健康的情形时，工会组织有权向用人单位提出什么建议，用人单位应当如何处理？
holdout2,H2_019,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国食品安全法》，食品生产经营者在生产经营条件发生变化，不再符合食品安全要求时，应当采取什么措施？
holdout2,H2_020,1,1,1,1,True,True,False,CONTAMINATED_DOC034,根据《医疗器械监督管理条例》，红十字标志的标明使用是标示什么？其使用办法由谁依据本法规定？
holdout2,H2_021,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国药品管理法》，经国务院药品监督管理部门核准的药品质量标准高于国家药品标准的，应当按照什么标准执行？
holdout2,H2_022,1,1,1,1,True,False,False,CLEAN,根据《放射性同位素与射线装置安全和防护条例》，使用放射性同位素和射线装置进行放射诊疗的医疗卫生机构应当依据什么制定质量保证方案？
holdout2,H2_023,1,1,1,1,True,False,False,CLEAN,根据《护士条例》，护士执业注册申请应当自通过护士执业资格考试之日起多长时间内提出？
holdout2,H2_024,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国疫苗管理法》，疾病预防控制机构配送非免疫规划疫苗收取储存、运输费用的具体办法和收费标准分别由哪些部门制定？
holdout2,H2_025,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国基本医疗卫生与健康促进法》，急救中心（站）能否以未付费为由拒绝或者拖延为急危重症患者提供急救服务？
holdout2,H2_026,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国食品安全法》，进口尚无食品安全国家标准的食品，由谁向国务院卫生行政部门提交所执行的相关国家（地区）标准或者国际标准？
holdout2,H2_027,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国生物安全法》，医疗机构、专业机构及其工作人员发现传染病、动植物疫病或者不明原因的聚集性疾病时，应当如何处置？
holdout2,H2_028,1,1,1,1,True,False,False,CLEAN,根据《血吸虫病防治条例》，县级以上人民政府卫生、农业或者兽医、水利、林业主管部门在监督检查过程中，发现违反或者不执行本条例规定的，应当如何处理？
holdout2,H2_029,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国药品管理法》，医疗机构配制的制剂应当满足什么条件？
holdout2,H2_030,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国食品安全法》，食品生产企业建立食品出厂检验记录制度时，应当如实记录哪些内容？
holdout2,H2_031,1,1,1,1,True,False,False,CLEAN,根据《医疗事故处理条例》，在紧急情况下为抢救垂危患者生命而采取紧急医学措施造成不良后果的，是否属于医疗事故？
holdout2,H2_032,1,1,1,1,True,False,False,CLEAN,根据《突发公共卫生事件应急条例》，突发事件监测机构、医疗卫生机构和有关单位发现有本条例第十九条规定情形之一的，应当在多长时间内向所在地县级人民政府卫生行政主管部门报告？
holdout2,H2_033,1,1,1,1,True,False,False,CLEAN,根据《麻醉药品和精神药品管理条例》，定点生产企业生产麻醉药品和精神药品，应当依照药品管理法的规定取得什么？
holdout2,H2_034,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国医师法》，医疗卫生机构应当如何保证本机构医师接受继续医学教育？
holdout2,H2_035,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国精神卫生法》，社区卫生服务机构、乡镇卫生院、村卫生室应当对在家居住的严重精神障碍患者进行哪些具体工作？
holdout2,H2_036,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国生物安全法》，未经批准，擅自释放或者丢弃外来物种的，由县级以上人民政府有关部门根据职责分工采取什么措施并处以多少罚款？
holdout2,H2_037,1,1,1,1,True,False,False,CLEAN,根据《计划生育技术服务管理条例》，县级以上人民政府卫生行政部门负责对哪些机构的计划生育技术服务工作进行监督管理？
holdout2,H2_038,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国食品安全法》，餐具、饮具集中消毒服务单位对消毒餐具、饮具进行逐批检验后，需要满足什么条件方可出厂，并应当随附什么证明？
holdout2,H2_039,1,1,1,1,True,False,False,CLEAN,根据《突发公共卫生事件应急条例》，县级以上各级人民政府有关部门拒不履行应急处理职责，造成传染病传播、流行或者对社会公众健康造成其他严重危害后果的，依法给予什么行政处分？
holdout2,H2_040,1,1,1,1,True,False,False,CLEAN,根据《行政执法机关移送涉嫌犯罪案件的规定》，行政执法机关对易腐烂、变质等不宜或者不易保管的涉案物品应当如何处理？
holdout2,H2_041,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国食品安全法实施条例》，食品生产经营者的生产经营行为不符合食品安全法第三十三条第一款第五项、第七项至第十项的规定，或者不符合有关食品生产经营过程要求的食品安全国家标准的，应当依照哪些
holdout2,H2_042,1,1,1,1,True,False,False,CLEAN,根据《医疗事故处理条例》，负责组织医疗事故技术鉴定工作的医学会聘请医疗卫生专业技术人员和法医进入专家库，是否可以不受行政区域的限制？
holdout2,H2_043,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国基本医疗卫生与健康促进法》，公共场所经营单位应当如何保证其经营活动持续符合国家对公共场所的卫生要求？
holdout2,H2_044,1,1,1,1,True,False,False,CLEAN,根据《医疗废物管理条例》，医疗卫生机构将未达到国家规定标准的污水、传染病病人或者疑似传染病病人的排泄物排入城市排水管网的，由哪个部门责令限期改正，给予警告，并处多少罚款？
holdout2,H2_045,1,1,1,1,True,False,False,CLEAN,根据《护士条例》，对在艰苦边远地区工作，或者从事直接接触有毒有害物质、有感染传染病危险工作的护士，所在医疗卫生机构应当如何对待？
holdout2,H2_046,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国精神卫生法》，精神障碍患者通过基本医疗保险支付医疗费用后仍有困难，或者不能通过基本医疗保险支付医疗费用的，哪个部门应当优先给予医疗救助？
holdout2,H2_047,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国职业病防治法》，劳动者不履行学习和掌握相关职业卫生知识、增强职业病防范意识、遵守职业病防治法律、法规、规章和操作规程、正确使用、维护职业病防护设备和个人使用的职业病防护用品、发现职
holdout2,H2_048,1,1,1,1,True,False,False,CLEAN,根据《中华人民共和国人口与计划生育法》，各级人民政府应当对哪些地区开展人口与计划生育工作给予重点扶持？
